102	982456
101	981844
100	981551
99	981227
98	981080
97	980990
96	980865
95	980443
94	979767
93	979671
92	979211
91	978923
90	978808
89	978622
88	977758
87	977502
86	977270
85	977158
84	977068
83	977032
82	976102
81	975835
80	975201
79	973288
78	972323
77	971601
76	971475
75	969292
74	969047
73	968627
72	968429
71	968205
70	968128
69	967921
68	967368
67	967186
66	967104
65	966884
64	966795
63	966606
62	966354
61	966070
60	964441
59	964242
58	964094
57	963940
56	963336
55	962593
54	962350
53	962201
52	961052
51	960651
50	960276
49	959070
48	958099
47	956937
46	955958
45	952329
44	951942
43	951596
42	951353
41	951040
40	949492
39	948996
38	948458
37	947856
36	946291
35	944337
34	943450
33	941170
32	939388
31	937979
30	937639
29	935642
28	935134
27	929512
26	928752
25	925857
24	924711
23	921793
22	916766
21	914918
20	912132
19	911111
18	909823
17	909082
16	908145
15	904551
14	903480
13	897506
12	894202
11	887126
10	880220
9	872293
8	868253
7	860667
6	846839
5	810961
4	767609
3	731533
2	669358
1	488573
