102	982456
101	982372
100	981322
99	981144
98	981049
97	980985
96	980678
95	980562
94	980326
93	980292
92	980213
91	979751
90	976231
89	975726
88	975408
87	974894
86	974712
85	974606
84	973715
83	973337
82	972383
81	971714
80	971357
79	971266
78	970764
77	969286
76	969202
75	968868
74	968165
73	967520
72	967448
71	967266
70	966978
69	966240
68	966096
67	965943
66	964344
65	964055
64	963759
63	963516
62	963262
61	963025
60	962798
59	962359
58	961811
57	960808
56	960444
55	959399
54	958705
53	957063
52	955719
51	954450
50	954330
49	953863
48	953244
47	950797
46	949801
45	947788
44	947532
43	946628
42	944007
41	942837
40	942282
39	941656
38	941237
37	939710
36	938335
35	936254
34	934316
33	933234
32	931278
31	930930
30	930690
29	930413
28	929605
27	928679
26	928516
25	927440
24	926647
23	921211
22	918384
21	917795
20	912051
19	910421
18	906921
17	904333
16	903154
15	899887
14	895871
13	891105
12	888866
11	881703
10	872903
9	863388
8	844469
7	824129
6	806297
5	778230
4	692961
3	689389
2	685396
1	514745
