102	982456
101	982167
100	982042
99	981831
98	981378
97	980997
96	980333
95	980007
94	978799
93	978262
92	977842
91	977541
90	977099
89	977011
88	976863
87	976716
86	976431
85	975575
84	975414
83	975260
82	975154
81	975019
80	974904
79	973955
78	972930
77	972121
76	972043
75	971787
74	971580
73	971103
72	970910
71	970736
70	970592
69	970322
68	970076
67	969833
66	969645
65	969314
64	967731
63	967635
62	967444
61	966958
60	965764
59	964291
58	963765
57	963428
56	962155
55	962063
54	961873
53	961779
52	961567
51	961016
50	960654
49	960294
48	959806
47	958713
46	957694
45	956087
44	955040
43	954119
42	953360
41	952790
40	952067
39	950682
38	950407
37	948601
36	947008
35	946924
34	946531
33	946273
32	945668
31	942981
30	938024
29	937737
28	935208
27	932756
26	928967
25	928651
24	927260
23	925537
22	922826
21	920161
20	918863
19	914993
18	907209
17	900840
16	895698
15	890254
14	886338
13	878217
12	877218
11	864407
10	855804
9	836987
8	825610
7	797641
6	795176
5	784944
4	771017
3	708547
2	693182
1	601038
