102	982456
101	982352
100	982181
99	981820
98	981672
97	981558
96	981498
95	981438
94	981291
93	980830
92	980144
91	979878
90	979642
89	979433
88	979156
87	979069
86	978874
85	978721
84	978265
83	976984
82	975616
81	974829
80	974633
79	974514
78	972480
77	972310
76	972052
75	971987
74	970528
73	970014
72	969754
71	969611
70	969412
69	969097
68	968847
67	968550
66	968417
65	967510
64	967336
63	965187
62	964990
61	964525
60	964284
59	963995
58	963808
57	962301
56	962093
55	961256
54	961090
53	960715
52	960442
51	959184
50	957629
49	956269
48	954584
47	953603
46	953195
45	952986
44	951496
43	950174
42	949361
41	948699
40	948194
39	946448
38	945894
37	942811
36	942599
35	942163
34	941697
33	940767
32	940501
31	939709
30	938670
29	937683
28	937005
27	934582
26	932463
25	930251
24	928975
23	925618
22	923705
21	922616
20	919555
19	916365
18	912926
17	912460
16	911361
15	907897
14	903733
13	898883
12	892520
11	887096
10	878556
9	867609
8	863238
7	852258
6	835817
5	807607
4	765362
3	742562
2	587051
1	574017
