102	982456
101	982163
100	982018
99	981773
98	980789
97	979728
96	979477
95	979391
94	978998
93	978668
92	978240
91	978216
90	977849
89	976953
88	976839
87	976091
86	975883
85	975821
84	974548
83	974278
82	973330
81	973164
80	973091
79	972092
78	971950
77	971662
76	971206
75	971042
74	970309
73	970043
72	969859
71	969110
70	968514
69	967502
68	967334
67	967135
66	966630
65	965878
64	965497
63	965327
62	965249
61	964759
60	963844
59	963363
58	962560
57	961371
56	960938
55	960752
54	960374
53	959482
52	959304
51	958994
50	956537
49	955396
48	953719
47	952715
46	951268
45	949153
44	948978
43	947887
42	947671
41	946275
40	945328
39	944801
38	944538
37	943357
36	942004
35	941631
34	941461
33	940377
32	939800
31	939135
30	933034
29	932622
28	931982
27	931516
26	929559
25	925957
24	923098
23	921584
22	921022
21	919929
20	918069
19	916865
18	912788
17	910213
16	908548
15	902861
14	900394
13	894410
12	889196
11	882847
10	878097
9	867931
8	867305
7	859539
6	844140
5	826668
4	787137
3	762967
2	712401
1	607355
