102	982456
101	982311
100	981456
99	981318
98	981222
97	981156
96	980103
95	979496
94	979278
93	978978
92	978419
91	977645
90	977583
89	977483
88	977367
87	976424
86	976056
85	975657
84	975279
83	975131
82	974446
81	974173
80	974063
79	974007
78	973712
77	972769
76	971890
75	971353
74	971281
73	971146
72	970989
71	970118
70	969518
69	969061
68	968112
67	967433
66	967203
65	966939
64	966655
63	965818
62	964842
61	963124
60	962400
59	961981
58	961365
57	961120
56	959870
55	959560
54	959269
53	958939
52	958362
51	958102
50	957262
49	956065
48	955876
47	955546
46	954704
45	954542
44	953838
43	952063
42	950476
41	949486
40	944370
39	943246
38	942357
37	942089
36	941161
35	938218
34	935824
33	932840
32	931838
31	930811
30	928139
29	927965
28	927706
27	926318
26	923769
25	919867
24	919394
23	915290
22	914651
21	910951
20	910031
19	904996
18	904493
17	904132
16	892519
15	888454
14	887500
13	886339
12	882122
11	875926
10	868234
9	861840
8	849819
7	838631
6	836990
5	820868
4	796343
3	739613
2	678310
1	548723
