102	982456
101	981732
100	981664
99	980984
98	980700
97	980280
96	979662
95	979496
94	978927
93	978774
92	978452
91	978344
90	977031
89	976186
88	975520
87	975427
86	975278
85	975173
84	974568
83	974339
82	974119
81	973714
80	973676
79	973428
78	972944
77	972805
76	972260
75	972102
74	971381
73	971349
72	971263
71	971109
70	970919
69	970086
68	969417
67	968265
66	967303
65	967097
64	965896
63	965579
62	965463
61	964398
60	964266
59	963946
58	963776
57	963037
56	961576
55	960487
54	960456
53	960125
52	959209
51	958811
50	958069
49	957553
48	956620
47	956225
46	955535
45	955157
44	954750
43	952924
42	952132
41	951053
40	950798
39	949843
38	949632
37	948458
36	947844
35	947059
34	945627
33	944919
32	941689
31	939809
30	939540
29	939054
28	938156
27	935909
26	934689
25	932838
24	931285
23	928677
22	927978
21	925762
20	924503
19	924009
18	922722
17	919518
16	915783
15	912679
14	912395
13	908162
12	906686
11	901312
10	896636
9	894137
8	885524
7	871227
6	859249
5	844386
4	824569
3	772687
2	710471
1	594815
