102	982456
101	982434
100	982295
99	982170
98	982085
97	982005
96	981721
95	981454
94	981153
93	980731
92	980531
91	979607
90	979552
89	979384
88	978850
87	977717
86	977486
85	977329
84	977235
83	976979
82	976671
81	976455
80	975923
79	974938
78	974663
77	974251
76	973946
75	973268
74	972156
73	971872
72	971746
71	971441
70	970488
69	970084
68	969139
67	968394
66	966908
65	966804
64	966511
63	964969
62	964082
61	963881
60	963280
59	962782
58	962588
57	960540
56	960257
55	959757
54	958881
53	958683
52	958011
51	957727
50	956725
49	956570
48	955838
47	954166
46	953663
45	952450
44	951929
43	951783
42	951009
41	950703
40	949303
39	948660
38	946585
37	945094
36	939447
35	939219
34	937752
33	937422
32	935367
31	934372
30	933041
29	932243
28	931433
27	930284
26	928324
25	925948
24	925492
23	924564
22	922434
21	922120
20	919736
19	919225
18	915986
17	914799
16	913403
15	909228
14	906654
13	902666
12	901707
11	894100
10	891420
9	884262
8	876699
7	864212
6	854612
5	837020
4	823442
3	785865
2	736967
1	574017
