102	982456
101	982133
100	981243
99	980660
98	980512
97	980348
96	978988
95	978621
94	977942
93	977621
92	976671
91	976101
90	975429
89	974708
88	974307
87	972254
86	972141
85	971814
84	971621
83	971231
82	970404
81	969906
80	969820
79	969669
78	969418
77	969352
76	969196
75	968179
74	968086
73	967807
72	967683
71	966740
70	965918
69	965812
68	964855
67	964030
66	961919
65	960790
64	959151
63	958338
62	958079
61	957763
60	957365
59	956409
58	954679
57	954515
56	954283
55	954036
54	953253
53	952399
52	952249
51	951755
50	951295
49	951078
48	949640
47	948451
46	946680
45	946200
44	945940
43	944833
42	944632
41	944455
40	944019
39	942525
38	941791
37	941140
36	940648
35	940186
34	938412
33	936336
32	934338
31	928241
30	927742
29	927148
28	924218
27	923603
26	922927
25	922291
24	920937
23	917088
22	912491
21	910132
20	906729
19	905645
18	901384
17	900593
16	896912
15	891259
14	888989
13	887425
12	886750
11	879009
10	870895
9	860683
8	852745
7	851299
6	835078
5	807468
4	793181
3	744897
2	603780
1	498738
