102	982456
101	982376
100	982272
99	982177
98	982038
97	981376
96	980325
95	979389
94	979291
93	978618
92	978543
91	978385
90	978372
89	978197
88	977841
87	977628
86	977518
85	976829
84	976375
83	975525
82	975228
81	974458
80	973079
79	972915
78	972549
77	971768
76	970965
75	970125
74	969040
73	968519
72	968241
71	968144
70	965623
69	964123
68	963975
67	962978
66	962776
65	962352
64	962133
63	960605
62	959979
61	959732
60	959599
59	959447
58	959193
57	958994
56	958600
55	957559
54	957096
53	956952
52	954570
51	953683
50	953551
49	952603
48	951472
47	950005
46	949818
45	948527
44	948125
43	947929
42	946600
41	945160
40	944413
39	944051
38	943241
37	942629
36	941860
35	941487
34	940541
33	938836
32	938630
31	936914
30	936181
29	935864
28	933578
27	930109
26	926881
25	923034
24	919368
23	918814
22	917908
21	916043
20	913523
19	912704
18	910675
17	909348
16	908018
15	904538
14	901424
13	900175
12	895221
11	888331
10	879231
9	870935
8	863126
7	856332
6	842123
5	823144
4	804219
3	766689
2	703511
1	583135
