102	982456
101	980747
100	980486
99	980380
98	980126
97	980094
96	979884
95	979576
94	979444
93	979203
92	978264
91	977839
90	977295
89	976815
88	976576
87	975678
86	974275
85	972941
84	972162
83	971457
82	970973
81	970710
80	970542
79	969782
78	969615
77	969135
76	968615
75	968481
74	968305
73	967603
72	967480
71	967256
70	966935
69	965949
68	965833
67	965107
66	964682
65	963921
64	963618
63	962459
62	962239
61	961051
60	960911
59	960600
58	960250
57	959777
56	959454
55	959229
54	957926
53	956757
52	955411
51	955235
50	955150
49	954337
48	953289
47	953098
46	952729
45	952532
44	952512
43	951920
42	951465
41	950738
40	949361
39	949238
38	948819
37	947203
36	946669
35	945052
34	944407
33	943003
32	942668
31	940953
30	940106
29	938064
28	933990
27	932732
26	930643
25	930171
24	929753
23	928991
22	923661
21	922892
20	921898
19	915671
18	915224
17	912690
16	908229
15	899663
14	898938
13	895457
12	885221
11	877123
10	869839
9	867343
8	860899
7	849965
6	842775
5	834220
4	798045
3	759297
2	702001
1	527586
