102	982456
101	981521
100	981469
99	980888
98	980792
97	980370
96	980043
95	979926
94	979784
93	979101
92	979079
91	978729
90	978659
89	978398
88	977886
87	977044
86	976840
85	976713
84	976626
83	976477
82	976370
81	974956
80	974821
79	974292
78	974120
77	973099
76	972965
75	971873
74	971417
73	971078
72	970718
71	970456
70	969716
69	969101
68	968914
67	968064
66	967188
65	967135
64	966877
63	966705
62	964894
61	963818
60	962570
59	961711
58	961518
57	960637
56	960496
55	960223
54	959695
53	959599
52	959448
51	958763
50	958065
49	957471
48	956805
47	955618
46	954304
45	954000
44	953926
43	953645
42	952825
41	952620
40	952012
39	950507
38	949832
37	949000
36	948027
35	947754
34	946126
33	945278
32	944942
31	942483
30	942014
29	941191
28	939032
27	932793
26	932523
25	930255
24	925941
23	925419
22	923093
21	922315
20	916203
19	914493
18	912358
17	910879
16	906099
15	905206
14	900147
13	897212
12	895285
11	891080
10	885185
9	875820
8	869513
7	862784
6	845049
5	827727
4	801972
3	769713
2	689246
1	517611
