102	982456
101	981157
100	980901
99	980840
98	979560
97	979424
96	979037
95	978940
94	978821
93	978574
92	978061
91	977987
90	977493
89	976806
88	976695
87	976459
86	975378
85	975099
84	974924
83	974658
82	973370
81	972450
80	972387
79	972256
78	971643
77	971617
76	971218
75	970485
74	969899
73	969577
72	969382
71	969230
70	968516
69	967629
68	967232
67	966128
66	965232
65	965063
64	964015
63	963698
62	962738
61	962605
60	962159
59	961739
58	961532
57	960590
56	960454
55	959490
54	959046
53	958888
52	957867
51	953113
50	952698
49	950950
48	950378
47	949405
46	948718
45	947596
44	945213
43	944784
42	944567
41	944138
40	942270
39	941839
38	940213
37	938732
36	937717
35	937345
34	937102
33	935134
32	932910
31	932591
30	931730
29	929510
28	928501
27	928153
26	926139
25	924992
24	924353
23	922676
22	920877
21	918598
20	917405
19	915394
18	913706
17	910296
16	906686
15	903534
14	890236
13	888289
12	883013
11	880230
10	867832
9	860764
8	859017
7	849108
6	838874
5	812632
4	793251
3	763790
2	704261
1	550890
