102	982456
101	982113
100	981338
99	981253
98	980452
97	979549
96	979448
95	979305
94	979224
93	979111
92	978774
91	978324
90	978104
89	977912
88	977423
87	976366
86	976095
85	975892
84	975623
83	975584
82	974513
81	974358
80	974127
79	973946
78	973259
77	972843
76	972057
75	971676
74	971476
73	971176
72	970446
71	970026
70	969874
69	967889
68	966921
67	966798
66	966674
65	964918
64	964830
63	963857
62	963619
61	963482
60	963395
59	961807
58	959651
57	958979
56	958654
55	958477
54	958273
53	957992
52	957879
51	957521
50	957174
49	956262
48	955957
47	955611
46	955152
45	954608
44	953632
43	952485
42	952305
41	952026
40	951656
39	950757
38	949590
37	949177
36	944985
35	944254
34	942038
33	940992
32	940399
31	938519
30	936137
29	935264
28	933168
27	931550
26	930607
25	930083
24	929565
23	927645
22	925534
21	922219
20	919395
19	918987
18	915371
17	914404
16	913475
15	908207
14	907216
13	905687
12	901233
11	893854
10	883891
9	875103
8	868149
7	861356
6	850381
5	834672
4	771701
3	714686
2	625161
1	598212
