102	982456
101	982443
100	981719
99	981655
98	980291
97	979843
96	979517
95	979400
94	979126
93	978984
92	978724
91	978595
90	978398
89	978260
88	978001
87	977674
86	977521
85	977429
84	977278
83	976811
82	976592
81	976464
80	976135
79	975408
78	974523
77	974381
76	973737
75	973625
74	973429
73	973313
72	973055
71	972726
70	972554
69	972169
68	971171
67	970917
66	970489
65	970218
64	969766
63	969698
62	968727
61	968589
60	968418
59	967068
58	966400
57	966178
56	965273
55	964618
54	964215
53	963120
52	962643
51	961910
50	958641
49	957585
48	954990
47	954528
46	953923
45	952455
44	949821
43	949597
42	948907
41	947190
40	946046
39	945291
38	944270
37	943324
36	941951
35	940747
34	938641
33	937051
32	936597
31	934908
30	930966
29	930493
28	928196
27	927810
26	925002
25	924370
24	923972
23	920608
22	917767
21	917512
20	916484
19	912990
18	908479
17	907092
16	906374
15	903293
14	900016
13	895815
12	889812
11	888498
10	879507
9	872986
8	861371
7	835037
6	816276
5	798145
4	753087
3	735761
2	710365
1	587489
