102	982456
101	982167
100	980977
99	980764
98	980318
97	980046
96	979933
95	979288
94	979140
93	979118
92	978773
91	977708
90	977603
89	977336
88	976839
87	975517
86	975158
85	974746
84	974022
83	973848
82	971923
81	971208
80	970184
79	969427
78	968845
77	968570
76	967948
75	967866
74	967232
73	966964
72	966686
71	966396
70	966172
69	966068
68	965647
67	965429
66	964542
65	964314
64	963574
63	962652
62	962327
61	961071
60	960843
59	960557
58	960407
57	960029
56	959905
55	958090
54	957424
53	957289
52	957073
51	956112
50	955616
49	955416
48	955124
47	954685
46	953452
45	953028
44	951982
43	950567
42	948990
41	948057
40	947218
39	947020
38	945199
37	943852
36	941797
35	941440
34	939744
33	938549
32	936978
31	934825
30	934218
29	933547
28	930538
27	923813
26	923228
25	922423
24	919469
23	919058
22	916177
21	915401
20	908566
19	903103
18	896725
17	895581
16	893876
15	892851
14	886708
13	884956
12	883509
11	875412
10	867627
9	864000
8	852608
7	839790
6	817988
5	799519
4	796176
3	763338
2	702623
1	593752
