102	982456
101	982200
100	982105
99	981425
98	981365
97	980800
96	980713
95	979849
94	979553
93	979388
92	978909
91	978797
90	978723
89	978450
88	977983
87	977873
86	977426
85	976752
84	975322
83	975052
82	973646
81	973130
80	972692
79	972432
78	972047
77	971692
76	970902
75	970770
74	970135
73	969788
72	968729
71	967997
70	967052
69	966961
68	963117
67	962652
66	961554
65	960732
64	960251
63	958693
62	958386
61	957869
60	957394
59	957260
58	957138
57	956167
56	955685
55	955502
54	955215
53	954515
52	953662
51	951186
50	950558
49	949665
48	949194
47	949004
46	948219
45	947966
44	947455
43	947163
42	946978
41	946564
40	945740
39	945262
38	943457
37	941139
36	940744
35	940276
34	939875
33	939070
32	937165
31	934997
30	934361
29	933311
28	929626
27	928737
26	928256
25	925346
24	924908
23	923841
22	921170
21	918449
20	917665
19	914957
18	913188
17	907716
16	904338
15	902746
14	896553
13	889695
12	883580
11	881986
10	878532
9	868505
8	854773
7	841807
6	829730
5	799429
4	766663
3	754931
2	710918
1	594815
