102	982456
101	981406
100	981354
99	981201
98	981110
97	981096
96	980901
95	980791
94	979426
93	979131
92	978870
91	978416
90	978311
89	977931
88	976994
87	976569
86	976408
85	975538
84	975336
83	975027
82	974816
81	974328
80	973544
79	973466
78	972509
77	972382
76	972139
75	972059
74	971865
73	971828
72	970962
71	970096
70	969697
69	968806
68	968530
67	967893
66	967730
65	967391
64	967236
63	965027
62	964744
61	964552
60	964225
59	963535
58	963390
57	961980
56	961838
55	961659
54	961479
53	960336
52	959836
51	959454
50	959321
49	959181
48	959096
47	958665
46	958366
45	958145
44	956267
43	953591
42	952890
41	951992
40	951544
39	951450
38	950051
37	948272
36	948040
35	947716
34	946139
33	945081
32	944380
31	944191
30	941962
29	940983
28	939697
27	935792
26	933846
25	932582
24	929412
23	927679
22	926306
21	924731
20	922648
19	920499
18	918931
17	917963
16	917001
15	913217
14	909932
13	903293
12	897350
11	892845
10	887300
9	883359
8	866706
7	859529
6	848894
5	838881
4	817107
3	793988
2	718535
1	599870
