102	292995
101	292973
100	292902
99	292515
98	292298
97	292105
96	291819
95	291740
94	291691
93	291559
92	291531
91	291498
90	291099
89	290939
88	290790
87	290710
86	290663
85	290653
84	290159
83	290123
82	290068
81	289991
80	289802
79	289711
78	289670
77	289438
76	289281
75	289233
74	288911
73	288761
72	288659
71	288628
70	288537
69	288417
68	288315
67	288045
66	287931
65	287725
64	287422
63	287353
62	287059
61	286867
60	286397
59	286313
58	286231
57	286127
56	286014
55	285941
54	285761
53	285488
52	285124
51	285052
50	284693
49	284174
48	283685
47	283605
46	283067
45	282989
44	282691
43	282630
42	282544
41	282252
40	282161
39	281651
38	280457
37	280283
36	280015
35	279870
34	279835
33	279648
32	278919
31	278031
30	277157
29	277011
28	276475
27	276266
26	275658
25	274455
24	274036
23	273955
22	273186
21	272535
20	271149
19	270982
18	270879
17	270233
16	268756
15	268663
14	267897
13	266805
12	262331
11	261121
10	259631
9	256607
8	251619
7	248615
6	248396
5	244869
4	239177
3	226270
2	211367
1	150029
