102	292995
101	292728
100	292703
99	292271
98	292197
97	292177
96	292064
95	292055
94	291976
93	291968
92	291729
91	291693
90	291651
89	291362
88	291138
87	291071
86	291023
85	290753
84	290615
83	290578
82	290559
81	290455
80	290360
79	290186
78	290138
77	289894
76	289834
75	289767
74	289709
73	289471
72	289413
71	289345
70	289310
69	289281
68	289174
67	289015
66	288930
65	288856
64	288818
63	288746
62	288706
61	288672
60	288634
59	288203
58	287904
57	287650
56	287340
55	287229
54	287197
53	287094
52	286822
51	286642
50	286465
49	286406
48	286072
47	285999
46	285839
45	285781
44	285504
43	285074
42	284510
41	284256
40	283896
39	283630
38	283510
37	283384
36	282966
35	282405
34	282231
33	281711
32	281155
31	280989
30	280634
29	280536
28	280438
27	279828
26	279455
25	279321
24	278995
23	278365
22	277488
21	276712
20	276470
19	275446
18	273978
17	273415
16	272669
15	270539
14	269456
13	268115
12	264207
11	262677
10	261907
9	258792
8	256120
7	251923
6	249513
5	245039
4	237671
3	216962
2	191952
1	154046
