102	292995
101	292968
100	292946
99	292879
98	292832
97	292612
96	292549
95	292383
94	292135
93	292069
92	292038
91	291988
90	291548
89	291327
88	291237
87	290843
86	290746
85	290685
84	290473
83	290452
82	290381
81	290344
80	290311
79	290291
78	290196
77	289820
76	289380
75	289305
74	288870
73	288842
72	288706
71	288514
70	288395
69	287991
68	287888
67	287524
66	287227
65	286983
64	286612
63	286502
62	286160
61	286073
60	285946
59	285834
58	285656
57	285583
56	285396
55	285361
54	285179
53	284822
52	284757
51	284639
50	284298
49	283928
48	283677
47	283258
46	282575
45	282496
44	282267
43	282200
42	281876
41	281819
40	281770
39	281470
38	281360
37	280899
36	280746
35	280523
34	280130
33	279672
32	279600
31	279390
30	279202
29	278953
28	278884
27	278197
26	277896
25	277122
24	276811
23	275122
22	274595
21	274386
20	274219
19	273760
18	271956
17	270722
16	269344
15	267809
14	265622
13	265204
12	264860
11	263933
10	261823
9	259465
8	257079
7	251121
6	243419
5	238698
4	238075
3	228448
2	199299
1	158448
