102	292995
101	292934
100	292864
99	292848
98	292799
97	292747
96	292489
95	292460
94	292380
93	292344
92	292244
91	291984
90	291830
89	291795
88	291615
87	291589
86	291525
85	291409
84	291346
83	291265
82	291095
81	290652
80	290596
79	290424
78	290186
77	290143
76	290076
75	289995
74	289953
73	289838
72	289777
71	289664
70	289399
69	289222
68	289091
67	288880
66	288842
65	288344
64	288153
63	288116
62	288073
61	287990
60	287486
59	287167
58	287072
57	286923
56	286825
55	286719
54	286658
53	286605
52	286580
51	286537
50	286414
49	286361
48	286332
47	285863
46	285765
45	285657
44	285580
43	285547
42	285362
41	285302
40	285180
39	285056
38	284954
37	284258
36	283721
35	283543
34	282076
33	281909
32	281310
31	281138
30	280724
29	279913
28	279853
27	279386
26	278910
25	278615
24	278459
23	277657
22	277112
21	275999
20	275455
19	274199
18	273662
17	272745
16	271550
15	270767
14	269633
13	268216
12	266514
11	263470
10	261582
9	260700
8	258794
7	256700
6	253311
5	249261
4	242861
3	224178
2	198644
1	163880
