102	292995
101	292715
100	292680
99	292624
98	292536
97	292280
96	292242
95	292200
94	292167
93	291932
92	291904
91	291738
90	291500
89	291426
88	291274
87	291214
86	291179
85	291150
84	291118
83	290826
82	290773
81	290690
80	290642
79	290616
78	290542
77	290491
76	290405
75	290343
74	290309
73	290210
72	290156
71	289923
70	289911
69	289689
68	289659
67	289165
66	288966
65	288859
64	288700
63	288498
62	288398
61	287925
60	287585
59	287310
58	287237
57	286949
56	286462
55	286333
54	286214
53	285465
52	285262
51	285138
50	285035
49	284761
48	284429
47	284192
46	284130
45	283934
44	283720
43	283430
42	283304
41	283191
40	282774
39	282344
38	282199
37	282107
36	281910
35	281439
34	281310
33	281236
32	281190
31	280671
30	280078
29	279917
28	279681
27	279539
26	279384
25	278747
24	278392
23	278322
22	278230
21	277480
20	276618
19	275852
18	275466
17	274332
16	273001
15	271853
14	270445
13	269252
12	265483
11	265099
10	262396
9	260398
8	257709
7	252785
6	246500
5	236943
4	228344
3	213838
2	210603
1	179305
