102	292995
101	292848
100	292695
99	292520
98	292493
97	292345
96	292091
95	292066
94	292019
93	291906
92	291886
91	291834
90	291773
89	291493
88	291391
87	290955
86	290896
85	290733
84	290652
83	290375
82	289887
81	289851
80	289657
79	289365
78	289268
77	289171
76	289159
75	289108
74	289009
73	288981
72	288744
71	288716
70	288619
69	288289
68	287829
67	287652
66	287596
65	287581
64	287503
63	287263
62	287063
61	286990
60	286943
59	286606
58	286481
57	286312
56	286268
55	285945
54	285786
53	285701
52	285676
51	284713
50	284589
49	284473
48	284103
47	283396
46	283280
45	283216
44	283097
43	282985
42	282708
41	282623
40	282027
39	281972
38	281882
37	281594
36	281164
35	280769
34	280585
33	279940
32	279443
31	279270
30	278779
29	278520
28	278081
27	278021
26	277706
25	276905
24	275714
23	275162
22	274235
21	272940
20	271586
19	270761
18	268503
17	268310
16	266757
15	265328
14	264623
13	263570
12	261051
11	258082
10	257956
9	257687
8	253714
7	249108
6	242744
5	232886
4	228399
3	224072
2	201161
1	180044
