102	292995
101	292911
100	292884
99	292815
98	292747
97	292698
96	292429
95	292368
94	292323
93	292293
92	292268
91	292119
90	291908
89	291721
88	291685
87	291195
86	290906
85	290851
84	290830
83	290792
82	290718
81	290656
80	289447
79	289096
78	289016
77	288902
76	288686
75	288505
74	288388
73	288336
72	287644
71	287626
70	287589
69	287114
68	286908
67	286677
66	286576
65	286545
64	286293
63	286257
62	286080
61	285999
60	285839
59	285666
58	285630
57	285295
56	285239
55	285065
54	285030
53	284655
52	283884
51	283685
50	283471
49	283185
48	283110
47	282986
46	282927
45	282757
44	282509
43	282361
42	281786
41	281505
40	281374
39	281283
38	280962
37	280825
36	280706
35	280172
34	279995
33	279607
32	278858
31	278435
30	278361
29	278283
28	278181
27	277714
26	277085
25	276511
24	276110
23	275406
22	274940
21	274210
20	273535
19	272468
18	271851
17	271341
16	268902
15	266740
14	265279
13	264187
12	261334
11	258641
10	258259
9	254935
8	251232
7	246669
6	245733
5	240948
4	234011
3	228558
2	201792
1	164039
