102	292995
101	292925
100	292887
99	292831
98	292744
97	292711
96	292637
95	292569
94	292165
93	292142
92	292115
91	292031
90	291970
89	291852
88	291754
87	291692
86	291471
85	291076
84	291026
83	290959
82	290811
81	290764
80	290718
79	290586
78	290517
77	290275
76	290238
75	290102
74	290069
73	289884
72	289738
71	289647
70	289479
69	289159
68	289087
67	288921
66	288889
65	288788
64	288448
63	288205
62	287905
61	287730
60	287695
59	287610
58	287509
57	287393
56	287147
55	287082
54	286395
53	286338
52	286238
51	285914
50	285639
49	285545
48	285404
47	285342
46	285001
45	284752
44	284431
43	284029
42	283569
41	282992
40	282808
39	282436
38	282319
37	282271
36	282077
35	282001
34	281676
33	281439
32	281178
31	281096
30	280770
29	280364
28	279955
27	279443
26	279169
25	278387
24	277781
23	275777
22	275168
21	274928
20	274744
19	273580
18	272741
17	271754
16	271565
15	271101
14	270253
13	269871
12	268333
11	267375
10	265646
9	263162
8	260860
7	256626
6	247542
5	241711
4	237469
3	222640
2	200356
1	163581
