102	292995
101	292979
100	292950
99	292798
98	292762
97	292614
96	292347
95	292297
94	292009
93	291968
92	291629
91	291536
90	291474
89	291073
88	290989
87	290770
86	290706
85	290674
84	290432
83	290393
82	290374
81	290286
80	290248
79	290220
78	290133
77	289965
76	289938
75	289889
74	289844
73	289755
72	289718
71	289615
70	289316
69	289282
68	289239
67	289183
66	289025
65	288860
64	288762
63	288554
62	288526
61	288359
60	288191
59	288121
58	287628
57	287399
56	287210
55	286801
54	286595
53	286488
52	286069
51	285976
50	285870
49	285853
48	285518
47	285479
46	285390
45	285170
44	284645
43	284557
42	282912
41	282776
40	282413
39	282113
38	282038
37	281782
36	281595
35	281093
34	280723
33	280384
32	280290
31	279728
30	279595
29	279093
28	278456
27	277639
26	277100
25	276205
24	275156
23	274790
22	274389
21	273635
20	273449
19	273174
18	272142
17	271588
16	270651
15	269926
14	268834
13	267472
12	265426
11	263315
10	258686
9	258510
8	256956
7	253887
6	248323
5	247755
4	238860
3	220169
2	201696
1	164494
