102	292995
101	292567
100	292488
99	292295
98	292234
97	292171
96	292137
95	291852
94	291836
93	291813
92	291566
91	291357
90	291331
89	291068
88	290978
87	290935
86	290911
85	290852
84	290056
83	289830
82	289738
81	289647
80	289568
79	289493
78	289448
77	289157
76	289105
75	289009
74	288731
73	288496
72	288400
71	287972
70	287664
69	287501
68	287103
67	286900
66	286578
65	286164
64	286074
63	286012
62	285531
61	285063
60	284951
59	284866
58	284585
57	284530
56	284232
55	284104
54	283882
53	283796
52	283490
51	283441
50	283298
49	283078
48	282785
47	282586
46	282237
45	282066
44	281607
43	281519
42	281461
41	280620
40	280465
39	280403
38	280146
37	279648
36	279444
35	279041
34	278886
33	277907
32	277622
31	277521
30	277165
29	276945
28	276239
27	276023
26	275898
25	274539
24	274180
23	273741
22	272316
21	272088
20	270755
19	270408
18	269344
17	267660
16	267522
15	266039
14	264409
13	262093
12	261384
11	259336
10	257205
9	255736
8	252527
7	248021
6	240957
5	239887
4	234009
3	221387
2	209773
1	179622
