102	424218
101	424186
100	424055
99	423974
98	423661
97	423120
96	422802
95	422405
94	422223
93	422096
92	421739
91	421632
90	421591
89	421305
88	421169
87	421099
86	420986
85	420834
84	420497
83	420449
82	419957
81	419760
80	419711
79	419612
78	419484
77	419383
76	419372
75	418851
74	418730
73	418352
72	418304
71	418219
70	418121
69	417805
68	417512
67	417050
66	416984
65	416631
64	416479
63	416015
62	415816
61	415767
60	415705
59	415359
58	415190
57	414860
56	414801
55	414293
54	414092
53	412915
52	412759
51	412387
50	412316
49	412153
48	412005
47	411909
46	411350
45	411121
44	410941
43	410897
42	408493
41	408222
40	407766
39	407358
38	407052
37	406968
36	406677
35	406271
34	406158
33	405958
32	405533
31	405323
30	404478
29	404339
28	404073
27	403877
26	403230
25	402863
24	402286
23	401819
22	400879
21	400454
20	399262
19	399006
18	397944
17	396548
16	395066
15	394668
14	391948
13	390628
12	387918
11	387047
10	383959
9	380843
8	377978
7	373415
6	363174
5	357563
4	350926
3	331802
2	303246
1	250868
