102	424218
101	423849
100	423569
99	423531
98	423461
97	423231
96	423183
95	423010
94	422972
93	422724
92	422654
91	422277
90	422219
89	422134
88	422035
87	421991
86	421954
85	421899
84	421890
83	421786
82	421657
81	421550
80	421488
79	420771
78	420657
77	420257
76	419836
75	419793
74	419376
73	419241
72	419169
71	419091
70	419042
69	418939
68	418588
67	418496
66	418281
65	418019
64	417780
63	417651
62	417341
61	417167
60	416462
59	416278
58	416176
57	416086
56	416014
55	415906
54	415815
53	415512
52	415213
51	415144
50	415026
49	414837
48	414375
47	413681
46	413275
45	413157
44	412867
43	411950
42	411419
41	411341
40	410615
39	410084
38	409965
37	409428
36	409188
35	408652
34	408529
33	408453
32	407342
31	406381
30	406207
29	405614
28	403376
27	403080
26	402855
25	402640
24	402393
23	400916
22	399746
21	398813
20	398417
19	397290
18	396617
17	395112
16	392444
15	390747
14	389551
13	386984
12	384433
11	382816
10	382458
9	380558
8	375971
7	370011
6	363890
5	354428
4	339632
3	336702
2	312349
1	225407
