102	424218
101	423935
100	423903
99	423757
98	423610
97	423574
96	423535
95	423511
94	423157
93	423103
92	422812
91	422729
90	422089
89	421777
88	421483
87	421437
86	421222
85	421143
84	421108
83	421006
82	420924
81	420870
80	420628
79	420583
78	420555
77	420404
76	420277
75	420066
74	419509
73	419426
72	419097
71	418936
70	418848
69	418659
68	418564
67	418444
66	418169
65	418018
64	417902
63	417782
62	417728
61	417697
60	417584
59	417450
58	417406
57	416239
56	416104
55	415693
54	415240
53	415116
52	414890
51	414560
50	414052
49	413519
48	413372
47	412770
46	412634
45	412526
44	411959
43	411845
42	411563
41	411015
40	410772
39	409882
38	409804
37	409462
36	408909
35	408146
34	407702
33	406382
32	406254
31	406164
30	406052
29	405328
28	405246
27	405045
26	404205
25	403778
24	402796
23	402394
22	401797
21	401216
20	399729
19	399460
18	398073
17	396934
16	395650
15	394215
14	390494
13	388837
12	387507
11	383532
10	379979
9	372187
8	364774
7	359368
6	352132
5	350955
4	344701
3	331950
2	299852
1	253937
