102	424218
101	424147
100	424037
99	424018
98	423739
97	423632
96	423609
95	423511
94	423443
93	423402
92	423355
91	423339
90	422860
89	422810
88	422621
87	422601
86	422366
85	422300
84	422173
83	422090
82	422024
81	421718
80	421367
79	421252
78	420796
77	420429
76	419785
75	419539
74	419471
73	419414
72	419279
71	419238
70	419022
69	418993
68	418928
67	418872
66	418831
65	417887
64	417843
63	417465
62	417348
61	416873
60	416542
59	416249
58	416148
57	416000
56	415984
55	415722
54	415590
53	415140
52	414488
51	414388
50	414285
49	413855
48	413692
47	413510
46	413392
45	413350
44	413000
43	412335
42	411899
41	411777
40	410865
39	410617
38	410101
37	408779
36	408590
35	407846
34	407600
33	406960
32	406880
31	406329
30	406154
29	405556
28	405324
27	404926
26	404655
25	404473
24	403681
23	402954
22	402852
21	400925
20	397959
19	397774
18	397274
17	396687
16	396248
15	394812
14	393403
13	392278
12	390118
11	387805
10	385832
9	383157
8	379857
7	374893
6	369948
5	362142
4	356541
3	346872
2	315019
1	240579
