102	424218
101	424159
100	424028
99	423997
98	423733
97	423255
96	423205
95	423180
94	422999
93	422603
92	422250
91	422212
90	422170
89	422050
88	422004
87	421749
86	421722
85	421496
84	421478
83	421354
82	421316
81	421174
80	420849
79	420749
78	420712
77	420640
76	420336
75	420237
74	420102
73	419654
72	419024
71	418707
70	418652
69	418509
68	418383
67	418315
66	418084
65	417957
64	417569
63	417481
62	417007
61	416977
60	416711
59	416595
58	416555
57	416443
56	416345
55	416207
54	415867
53	415766
52	415593
51	415127
50	414876
49	414431
48	413801
47	413358
46	412925
45	412699
44	412064
43	411735
42	411574
41	410436
40	409907
39	409836
38	409488
37	408951
36	408089
35	407966
34	407890
33	407640
32	407313
31	406283
30	406088
29	405409
28	404737
27	403908
26	403789
25	403258
24	402627
23	402102
22	400515
21	399788
20	399297
19	398471
18	397102
17	395958
16	394463
15	393304
14	392738
13	391843
12	390406
11	388846
10	382417
9	378426
8	375729
7	371981
6	365156
5	357840
4	346375
3	326263
2	309996
1	255172
