11	896545	873253	884716	895704	878681	889871	877537	880552	877123	885323	882847	894100	881703	873787	899334	888331	892845	880230	893854	877764	888380	867472	887096	867519	889982	890708	885052	864407	883578	882710	895169	881891	891283	884444	887788	879321	886998	895609	881986	875054	883136	892677	890486	865418	882973	891127	883733	878160	898259	880594	892074	884994	886603	889864	876672	883053	897705	882223	901339	890295	895889	871967	889071	890146	878754	865349	875097	879750	888941	889215	883709	881478	889804	875926	891475	879943	888498	887126	889457	901312	885898	881651	874808	890658	895912	888768	880408	875412	881122	877251	877487	879009	888889	876743	888457	891500	891080	888869	887748
12	900658	875555	890006	896989	885800	893655	885391	887134	885221	889042	889196	901707	888866	874593	905124	895221	897350	883013	901233	883150	895563	875496	892520	874312	892510	897094	886558	877218	893973	891111	899981	884020	897575	889449	894227	881395	895955	899251	883580	881661	887215	896895	894675	873871	892541	893725	891644	879808	899140	888845	896913	889186	894891	895415	895048	886735	901467	886246	906776	896224	898880	879480	894620	897115	879401	873099	884076	886338	890635	895918	892031	883671	892771	882122	893350	880812	889812	894202	894433	906686	886854	891658	884425	895145	901169	893992	882707	883509	882808	888510	885586	886750	892994	886300	891297	896806	895285	895993	893416
13	903436	876409	891731	898392	893424	900034	892994	891020	895457	891642	894410	902666	891105	880403	909027	900175	903293	888289	905687	885989	900770	878438	898883	883207	897970	904639	890004	878217	901368	894633	903308	896235	899794	900970	899224	889602	897757	902807	889695	890459	891599	901321	899658	882535	900672	896467	895709	886079	903814	894958	901376	899803	898386	900670	901126	891365	907042	888827	908336	899341	903214	886528	896035	899249	880948	874005	891139	892179	892842	896394	899753	886665	897308	886339	895333	886620	895815	897506	899769	908162	888745	892262	888678	903945	904885	896485	884887	884956	893108	889730	893628	887425	896502	891749	893586	901303	897212	900937	898065
14	907061	878166	898032	900918	894702	900415	894220	893126	898938	899386	900394	906654	895871	890303	910034	901424	909932	890236	907216	892303	904968	881300	903733	883879	904010	909537	891927	886338	904203	899897	905518	900444	900631	903585	904156	900401	898126	906580	896553	901266	896896	902498	905598	885729	903443	898143	899617	887680	911654	897275	903465	906046	901178	905504	905415	899543	911171	890193	912134	902062	909083	893983	898820	900750	892488	875374	893871	896918	895390	902891	902473	891840	900793	887500	899236	903272	900016	903480	904303	912395	893592	900075	895894	909061	911016	900061	888050	886708	901123	897278	898760	888989	898584	896366	897926	905096	900147	907147	901853
15	910744	883135	898626	901919	898756	901642	897245	897671	899663	906369	902861	909228	899887	893388	914639	904538	913217	903534	908207	898135	909784	889901	907897	885406	908771	912444	894146	890254	907372	902876	905766	905368	901162	905081	909018	903697	901715	915862	902746	905660	903158	907468	908239	891864	905906	904597	905977	888572	915211	898614	906958	906990	907159	907599	907544	905958	913401	894058	915728	905768	916602	897765	900396	905875	897761	877556	896058	904565	907079	906551	907028	892929	909727	888454	907816	904623	903293	904551	908623	912679	899141	906120	896658	913349	915096	904155	889550	892851	902461	903347	901677	891259	901922	901193	899572	906560	905206	907611	907253
16	914670	884040	905999	907653	903640	907235	901080	899759	908229	907425	908548	913403	903154	898907	916402	908018	917001	906686	913475	904464	913029	896443	911361	892541	912513	914722	898716	895698	910535	908133	906212	909412	902736	909901	910140	905870	908219	919373	904338	906047	905327	912325	908952	898573	907532	905166	909502	894880	919328	902697	911102	908577	907961	913335	908666	907106	917784	898846	918573	912946	919388	904832	904464	909875	902251	888665	896994	907776	910909	910226	912364	898323	913771	892519	909734	909539	906374	908145	910565	915783	900154	908745	897527	918854	916426	905694	894245	893876	904651	906300	904802	896912	907186	906508	900303	909147	906099	914608	910091
17	915666	884813	909984	913136	904686	910977	902296	905225	912690	909660	910213	914799	904333	899608	921914	909348	917963	910296	914404	907959	916999	900950	912460	897678	916705	916069	899963	900840	912426	909777	911643	914745	904264	911336	914271	909436	912233	922008	907716	907284	905905	918136	913932	899472	908404	912492	910512	896415	921615	910979	914597	911879	909167	916234	909277	910710	920524	902162	920110	914789	921342	908616	908569	911359	910753	889308	901540	909626	915293	914414	916413	904992	918891	904132	912082	912312	907092	909082	911515	919518	904595	911117	905525	921227	920505	907213	898844	895581	909109	911923	905318	900593	916159	909579	903894	909935	910879	917841	910433
18	916429	891162	912668	916309	907649	911192	904026	906385	915224	912372	912788	915986	906921	903750	924399	910675	918931	913706	915371	916151	919268	901210	912926	899591	919456	921393	900401	907209	914242	912713	914997	915253	904599	913360	915501	912849	915718	924252	913188	911527	908547	922547	918304	902693	909394	916553	911811	898503	924145	912734	916522	914637	909953	917034	913351	911597	921207	903423	923587	918140	923980	912002	910338	913574	915453	899744	907729	912855	915909	917815	918446	908558	922936	904493	913800	917034	908479	909823	917108	922722	908391	913693	908677	921653	923557	910259	903213	896725	918211	915798	908313	901384	917169	912831	905506	913418	912358	920912	914028
19	916781	897695	915002	917423	908980	913629	904398	912284	915671	913690	916865	919225	910421	904942	925387	912704	920499	915394	918987	916927	921898	909269	916365	900286	923074	922546	901187	914993	916382	913424	917112	918856	908850	916897	918071	915689	917348	927932	914957	912966	910008	926119	921211	906859	911860	918174	915160	901469	927269	913174	919974	918203	914155	917763	914392	916383	923182	911733	926956	918827	924754	917510	913147	914149	915968	900203	909574	915592	919167	919013	922424	909598	923967	904996	914997	920135	912990	911111	917756	924009	910673	915103	913786	923265	926701	910666	907657	903103	921624	916858	909016	905645	918967	914612	909561	916121	914493	923286	916852
20	918231	905959	917774	920717	914307	914505	905085	912688	921898	914958	918069	919736	912051	908710	926177	913523	922648	917405	919395	921028	924352	910620	919555	905879	925437	923989	901783	918863	917675	915257	918292	921782	911269	920555	920112	917963	919075	929196	917665	914355	912044	929381	921639	907753	913229	919328	919068	903361	928037	917712	922126	921281	916508	918330	918549	917627	923971	912441	927912	919442	926873	920645	919529	918105	917659	903553	913811	915923	920668	919547	924933	913718	924308	910031	918570	923448	916484	912132	918993	924503	917911	916460	915107	924004	928218	916564	910880	908566	923048	918163	912028	906729	923922	920026	913113	918067	916203	926103	920301
21	919206	911052	918361	922072	916379	920481	905873	913277	922892	918653	919929	922120	917795	912711	926815	916043	924731	918598	922219	926589	929462	912033	922616	908854	931346	925211	905709	920161	918239	918699	921576	924572	915978	923120	920999	920465	921690	930524	918449	921064	912510	931284	924743	908599	914878	922945	919777	911580	929072	919897	923202	921645	917176	919730	918764	918142	926503	917011	929158	920771	928153	921778	920138	920071	920789	909262	915221	919258	922149	921064	925671	915017	926193	910951	918929	925916	917512	914918	922915	925762	918479	917927	917455	926031	928887	918012	915271	915401	923752	919010	915081	910132	925458	920472	915421	918948	922315	927460	921673
