21	247000	248486	249112	248078	248517	250261	248500	250120	247301	247661	247664	248395	249695	249015	246490	248655	247711	247403	250699	245155	248650	248284	246792	250704	247692	246828	248515	248074	247020	244655	247806	249016	247630	248807	248073	247890	248119	248700	246769	249444	247414	248321	248343	250553	249086	246563	249293	251127	249414	249040	248108	248860	250795	247038	247186	246727	248884	248720	250230	249146	248532	248816	248288	248151	248418	249400	245590	244894	248015	249152	249206	245741	248310	248929	249301	246568	247585	247361	245973	249975	247480	247276	248272	246588	248899	248206	245470	248235	247972	247117	249498	247255	248989	245212	243898	249833	247547	245979	246105	245942
22	247915	249322	250199	248207	248933	251212	249716	250844	247421	247919	247753	249620	250286	249880	247123	249194	248250	249062	251247	245352	249010	250112	247534	250821	248601	247660	249023	248416	247769	246229	248069	249554	248300	249795	248648	248402	248457	249062	247401	249616	248701	248549	249145	251489	249275	247603	250052	251944	250664	249205	248853	249526	251240	248060	248251	246910	249736	248956	250795	249363	249216	249213	249076	248619	248739	249525	245854	246548	248818	249879	249730	247061	248569	249340	249517	246955	248194	248073	246882	250141	247798	248394	249635	247127	249601	248701	246450	249033	248588	247329	250392	247531	249153	245420	244000	250389	247619	246125	247234	247021
23	248130	250253	250822	249423	249157	251423	249942	251094	247875	249269	248539	249853	250631	250915	247215	249516	248985	249259	251425	246057	249724	250650	247664	251300	249362	248378	249698	250295	247950	246443	248649	249953	249035	251132	248781	249153	249517	249273	248475	250167	249350	249684	249896	252047	249464	248343	250612	252944	251580	249422	249094	250288	251467	248231	248734	247597	251120	249433	251329	250345	250124	249755	249316	249741	249640	250059	246228	248312	249144	249933	249996	247426	249847	249639	249629	247903	248481	248446	247536	250782	248702	249566	249728	248203	250637	249376	248439	249217	249419	247536	250503	248478	249415	247112	245737	251014	248552	247954	247299	248094
24	248607	250330	251354	249622	249723	251840	250004	251739	247945	249946	249569	250517	251578	251093	247325	249684	249664	250363	251650	246328	249958	250989	248187	251941	250759	248961	250069	250473	248207	247292	248834	250755	249822	251294	249958	250100	250308	249820	248645	250841	249544	249917	250562	252751	249676	248410	251157	253506	251787	249832	249156	250940	251844	249717	249365	247662	251411	250105	251593	251054	250313	250344	249514	250541	249835	250330	246400	249756	249788	250188	250631	248309	250167	249814	250203	249253	249961	249053	249143	251468	249634	249643	250890	248734	251193	250027	248537	249892	250147	248598	251311	248835	249947	247908	247008	251216	248848	248220	247520	248327
25	248811	250596	252380	250668	250132	252158	250708	252208	248109	250153	250199	250785	251803	252051	248026	249774	249994	251305	251834	246517	250783	251185	248507	252147	250992	249605	250735	251183	248493	247970	249876	250946	250236	251591	250398	251639	250467	250090	249539	251303	249615	250800	250715	253431	249752	249189	251731	253603	251883	250161	250911	251599	252054	250230	249563	247876	252328	250934	252272	251709	250590	250516	250345	250717	250096	250813	247417	249811	250429	250267	250842	248608	250614	250167	250319	250212	250963	249860	249955	252159	249926	250968	251128	249980	251331	251461	248840	250080	250753	249365	251762	250415	250615	248697	247109	251815	249646	249213	248943	249708
26	249040	251130	252512	251102	251019	252714	251528	252345	248598	250418	251004	251272	252287	252957	249718	249847	250861	252083	251878	247372	251445	251746	249115	252688	251254	250248	250852	251347	248544	249341	250545	251054	250476	252407	251140	252003	251790	250724	250417	251939	250268	251948	250779	253833	250582	249393	252931	254116	252609	250397	251020	251927	252902	250635	250034	248132	252438	251208	252983	252319	250815	250826	250555	250944	250227	251364	248616	250545	251308	250565	251003	249975	250711	250849	251233	250284	251072	250536	250097	252635	250162	252451	251297	250276	251437	251555	249442	250234	250890	250232	253186	250653	250763	249814	247852	252343	250187	249558	249138	250222
27	249166	251377	252719	251391	251728	252998	252274	252531	248632	250643	251154	251473	252412	253060	249848	250067	251186	252442	252093	248217	251514	252501	249648	253112	251396	250401	251121	251440	248650	249565	250766	251433	250537	252785	251914	252292	251914	251395	250608	252113	251325	252493	252100	253977	251182	249703	253527	254218	252930	251008	251116	252654	253482	251010	250162	248902	252702	251345	253174	252428	250944	250901	251733	252421	250631	252589	248852	250676	252091	250749	251409	250522	251225	251006	251877	250788	251697	251404	250227	253004	250766	252603	251594	250471	251614	251842	250060	250776	251407	250453	253620	250828	251371	250190	248191	252408	250368	249824	250145	250419
28	250307	251483	253161	252034	251901	253707	252552	252735	249439	251192	251222	251992	252629	253459	250130	251656	251695	252902	252180	248396	251814	252827	250806	253867	252822	250590	251494	251747	249465	250079	250985	251786	251009	253028	251993	252405	252064	251890	251130	252680	251687	252549	252571	254158	251318	249875	253887	254498	253297	251528	251636	253039	253673	251207	250281	249636	252930	251616	253237	253160	251551	251473	251833	252630	251144	252765	249409	250963	252230	251397	251945	251014	251739	251139	252501	251513	251976	251669	252169	253602	250914	252753	252255	251329	252661	251994	250189	250894	252228	250947	253854	251168	251513	250539	248483	253241	250514	250757	250851	250642
29	250403	251609	253294	252155	252413	253788	253094	252879	249828	251365	251751	252302	253375	253613	251052	252275	252652	253527	252376	249053	251968	253087	251389	254047	253096	251266	252078	252308	249496	250749	251462	252280	251109	253502	252639	252629	252122	251974	251265	252760	252235	252867	252809	254333	251713	250715	254385	254793	253390	252575	251948	253366	253805	251617	250607	250519	253500	252478	253533	253657	251670	251533	252076	252840	251685	252825	250087	251657	252292	251624	252253	251808	251852	251378	252645	251712	252156	252451	252262	253720	251174	253014	252331	251676	252902	252131	250795	251306	252410	251144	254371	251239	251776	251016	248616	253392	250721	251024	251266	251212
30	250987	252180	253716	252255	252464	253895	253446	253174	250423	251936	252437	252805	253838	253696	251806	252457	252810	253954	252503	249361	252193	253307	251590	254683	253143	251338	252606	252895	250450	251213	251889	252430	251524	253926	252813	253519	252396	252555	252007	253018	252669	252978	252958	254733	251888	250907	254495	254977	253622	253027	252733	253606	254020	252111	251118	250918	254194	253411	253719	253769	251803	251736	252990	253262	252224	253399	251385	252939	252783	251707	252584	251898	251961	251866	253481	252440	252341	252839	252854	253979	251714	253384	252859	252631	253842	252922	251604	251367	252811	251271	254920	251909	251892	251203	249166	253591	250800	251291	251343	252405
