21	275598	276517	272781	268170	276456	274847	272940	274800	271519	274903	273101	274841	276420	273801	273928	276712	276334	274848	273878	275386	274188	275999	274928	276243	273296	275414	273635	273490	275946	276047	275343	275169	275156	272984	275064	275364	276546	273459	274818	277625	274507	274716	273779	272679	272535	273345	274616	274730	273541	275187	276820	275390	274284	272177	274610	272690	271265	274894	274210	275724	275706	274250	277480	274386	273943	274886	271454	276043	274471	275051	274983	273838	276086	274404	276178	272714	274509	272972	275207	275906	274250	273417	274292	274996	274490	275322	275182	273372	276872	274561	274523	272088	273510	274302	276026	273417	274995	276272	273060
22	275765	276912	273620	269505	276879	275355	274235	275003	271856	275984	274282	275571	277017	274732	274913	277488	277339	275516	274118	275934	275572	277112	275168	276405	273631	276952	274389	274073	276518	276416	276475	276119	276447	273315	275310	275518	277187	273923	275210	277914	274624	274940	274413	273857	273186	275019	275064	275776	274992	275888	277073	275759	274932	272347	275088	274081	272625	275077	274940	275939	276033	274336	278230	274595	274277	275694	271781	276208	275237	275808	276090	274659	276189	274971	276341	274549	274652	273102	275426	276549	274907	274259	275906	275137	274582	275839	275754	275079	277482	276342	274825	272316	273738	274711	276459	274264	275910	276733	273674
23	276349	277293	274104	271981	277579	276988	275162	275088	272548	276612	275358	275777	277471	275464	275390	278365	277797	275723	274252	276577	276299	277657	275777	276659	273984	277231	274790	274966	276736	277230	277074	276625	277328	273801	275879	275740	277300	274153	275476	278016	275379	275122	275376	274265	273955	275415	275469	276051	275486	276138	277266	276308	275206	273559	275644	274189	273927	275224	275406	276748	276210	275117	278322	275122	274918	276252	272190	276925	275503	276480	276669	274901	276740	275079	276681	274650	275188	273888	275772	277010	275004	275110	276665	275221	275594	276152	275996	276115	278810	276938	274988	273741	274583	275291	276743	274480	277169	276916	273979
24	276733	277872	274420	273049	278202	277493	275714	275170	272933	276853	275719	275980	277546	276510	275718	278995	278079	276118	275609	276800	276843	278459	277781	277133	274595	278143	275156	275325	276995	277401	277882	276874	277463	273994	276602	276692	277717	274348	275792	278633	276706	276426	276024	274451	274036	277028	276842	276330	275648	276486	277566	276700	276208	273736	275927	275570	274349	276371	276110	276914	277279	275392	278392	276811	275359	276776	273746	277161	276749	277019	277656	274979	277286	275526	277019	275331	275427	274254	275881	277130	275692	275454	277597	275292	275964	276491	276743	276979	278981	277656	275309	274180	275115	276403	278058	275079	277530	277738	274883
25	277098	277942	275187	274882	278764	278195	276905	275737	274364	277621	276293	276615	278670	276559	276929	279321	278333	276357	275882	277660	277508	278615	278387	277308	275329	278593	276205	275605	277067	277982	278431	277599	279628	274954	277624	277100	278219	275708	276611	279380	277287	276510	276668	274869	274455	277330	277661	276524	276682	277302	277756	276946	276794	274190	276209	276774	274779	276923	276511	277048	277675	275955	278747	277122	276071	277081	274944	277650	277681	277302	277809	275148	277528	275603	277297	275449	275745	275257	277105	277957	276047	275775	278220	276806	276732	277487	276939	277471	279090	278343	276343	274539	275459	277222	278591	275710	277621	277824	275036
26	277789	278268	275843	275080	279020	278902	277706	276582	275112	278075	277141	277201	278931	278627	277669	279455	278544	276650	276903	278248	278144	278910	279169	277939	275662	278653	277100	276523	277479	278453	278647	277783	279801	275133	277996	278036	278712	275856	277193	280066	277385	276677	277257	275276	275658	277623	278037	277022	277243	277710	277849	277909	277097	274748	277676	277955	275408	277645	277085	278241	278745	276161	279384	277896	276583	277329	275760	277813	277903	277456	278056	275453	278398	275986	277669	276021	276441	275494	277207	278795	276780	275967	278722	277552	276969	278170	277653	277784	279311	278429	276547	275898	276197	277360	279004	275849	278408	278363	275349
27	277982	279079	277563	275774	279142	279725	278021	277390	275206	278592	277995	277892	279743	278984	278703	279828	278796	277419	277179	278667	279173	279386	279443	278507	275745	279103	277639	277424	279215	278684	279238	277816	279859	275862	278544	278707	278773	276092	277305	280549	278621	277200	277664	275529	276266	277740	278813	277725	278381	277942	278215	278259	277837	274960	277745	278394	276247	278226	277714	278506	279446	276387	279539	278197	276776	277580	276535	278649	278034	277605	278123	275632	279181	276316	277892	276825	277406	276030	277310	278887	277661	275993	279577	277903	277102	278351	278167	278264	279512	278595	276744	276023	277043	277512	279120	276640	278624	278528	275491
28	278810	279278	277744	276404	279300	279832	278081	278151	275801	279350	278685	278151	279856	279619	279072	280438	279527	277906	277267	279118	279614	279853	279955	278564	275818	279663	278456	277564	279866	279192	279727	278192	280618	276915	279052	278778	278922	276604	277727	280751	278877	277763	277974	275886	276475	277903	278991	278066	278690	278277	278346	279016	278126	275869	278322	278607	276377	280300	278181	278623	279616	278126	279681	278884	277276	277868	276658	279077	278639	277913	278285	276557	279329	277220	277994	277737	277506	277010	278076	279234	278295	276592	279667	278331	277521	278595	278353	278862	279836	278867	277370	276239	277669	278192	279621	277329	279519	278583	275656
29	279147	279987	278044	277463	279376	280556	278520	278534	276421	279651	278899	278610	280147	280246	279541	280536	280108	278175	277584	279828	280021	279913	280364	279222	276542	280228	279093	277672	280060	279772	280132	278293	280887	277236	280026	279564	279083	277986	277893	280824	279200	277938	278286	276427	277011	278016	279135	280076	279112	278486	278829	279266	278452	276298	278920	279156	276889	281003	278283	278683	279669	278506	279917	278953	277361	278492	277363	279585	279168	278489	278598	277149	280315	277479	278078	278032	277638	277112	278615	279390	278382	276941	280129	278969	277643	279323	278975	279659	280259	279158	277982	276945	277769	278416	280122	279046	279582	279111	276474
30	279401	280222	278159	278106	279767	281084	278779	279552	276516	279747	279002	278844	280740	280362	280225	280634	280606	278982	277669	280254	280376	280724	280770	279319	277266	280539	279595	278451	280529	280512	280390	279061	281907	277639	280728	279889	279523	278792	279145	281019	279428	278673	278371	277312	277157	278189	279531	280659	279545	279315	279568	280119	278828	276423	279769	279626	277025	281540	278361	278759	279980	278872	280078	279202	277708	278601	277964	280295	280116	278686	279296	277530	281055	278321	278318	278095	279029	277422	278918	279833	278824	277585	280820	279149	278838	279847	279144	280145	280374	279774	278484	277165	277856	279053	280747	279173	280193	279262	277291
