102	265243
101	265030
100	264977
99	264745
98	264722
97	264600
96	264533
95	264444
94	264289
93	263760
92	263723
91	263560
90	263391
89	263380
88	263345
87	263251
86	263232
85	262945
84	262730
83	262332
82	262286
81	262259
80	262209
79	262171
78	262116
77	262035
76	261950
75	261731
74	261426
73	261373
72	261190
71	261144
70	260951
69	260843
68	260648
67	260602
66	260548
65	260268
64	260262
63	259975
62	259915
61	259756
60	259706
59	259556
58	259439
57	259377
56	259058
55	258629
54	258341
53	258302
52	257803
51	257713
50	256935
49	256689
48	256657
47	256477
46	256188
45	256155
44	256115
43	255741
42	255180
41	255014
40	254746
39	253891
38	253729
37	253643
36	253554
35	253476
34	253251
33	252808
32	252731
31	252553
30	252430
29	252280
28	251786
27	251433
26	251054
25	250946
24	250755
23	249953
22	249554
21	249016
20	246971
19	246820
18	246455
17	245678
16	244563
15	244346
14	243042
13	242246
12	240997
11	239423
10	236385
9	234201
8	229983
7	226762
6	223128
5	217084
4	211846
3	200463
2	182521
1	148350
