102	265243
101	265011
100	264945
99	264818
98	264764
97	264601
96	264356
95	264337
94	264304
93	264251
92	264184
91	264139
90	264100
89	264065
88	264027
87	263996
86	263751
85	263661
84	263636
83	263087
82	262795
81	262579
80	262449
79	262226
78	262176
77	261997
76	261791
75	261747
74	261611
73	261482
72	261370
71	261242
70	260775
69	260761
68	260498
67	260368
66	260327
65	260282
64	260088
63	259636
62	259635
61	259548
60	259292
59	258992
58	258564
57	258466
56	258253
55	257324
54	257195
53	256692
52	256450
51	256379
50	256237
49	255520
48	255347
47	255023
46	254926
45	254881
44	254742
43	254690
42	254502
41	254377
40	253388
39	252741
38	252561
37	252406
36	251905
35	251806
34	251737
33	251456
32	251109
31	249973
30	249361
29	249053
28	248396
27	248217
26	247372
25	246517
24	246328
23	246057
22	245352
21	245155
20	244909
19	244680
18	244345
17	244065
16	242661
15	242321
14	241914
13	240488
12	240165
11	237998
10	234879
9	232605
8	231135
7	228656
6	227275
5	224947
4	218348
3	206801
2	192383
1	138173
