102	265243
101	265168
100	265137
99	265105
98	265041
97	264875
96	264861
95	264807
94	264764
93	264733
92	264647
91	264295
90	264062
89	263970
88	263918
87	263787
86	263783
85	263506
84	263465
83	263409
82	263288
81	263256
80	263000
79	262957
78	262807
77	262773
76	262747
75	262363
74	262324
73	262105
72	261917
71	261651
70	261623
69	261535
68	261489
67	261376
66	261235
65	261101
64	260875
63	260573
62	260243
61	260199
60	259917
59	259899
58	259399
57	259294
56	259263
55	258783
54	258756
53	258681
52	258565
51	258054
50	257914
49	257212
48	257186
47	256987
46	256530
45	256328
44	256242
43	255985
42	255744
41	255382
40	255037
39	254880
38	254123
37	253885
36	253838
35	253693
34	253207
33	252668
32	252564
31	252130
30	251936
29	251365
28	251192
27	250643
26	250418
25	250153
24	249946
23	249269
22	247919
21	247661
20	247327
19	246338
18	246121
17	245915
16	245798
15	244515
14	243867
13	243124
12	241589
11	238182
10	235831
9	231603
8	227635
7	224542
6	223113
5	217790
4	216396
3	206295
2	182714
1	145642
