102	265243
101	265062
100	264848
99	264755
98	264587
97	264569
96	264500
95	264437
94	264220
93	264175
92	264035
91	263756
90	263648
89	263416
88	263198
87	262930
86	262874
85	262836
84	262767
83	262756
82	262457
81	262414
80	262348
79	262310
78	262160
77	262140
76	261972
75	261967
74	261835
73	261774
72	261733
71	261654
70	261228
69	261170
68	260705
67	260673
66	260594
65	259940
64	259276
63	259219
62	259159
61	259060
60	258945
59	258896
58	258706
57	258516
56	258463
55	258109
54	257920
53	257871
52	257771
51	257538
50	257474
49	257453
48	257029
47	256772
46	256723
45	256460
44	256130
43	255750
42	255656
41	255557
40	255476
39	255407
38	255278
37	255190
36	254919
35	254775
34	254255
33	253577
32	253136
31	252698
30	252464
29	252413
28	251901
27	251728
26	251019
25	250132
24	249723
23	249157
22	248933
21	248517
20	248302
19	247953
18	247664
17	247170
16	246646
15	245627
14	244744
13	243872
12	242126
11	241091
10	240126
9	234290
8	231023
7	227285
6	226240
5	220948
4	215411
3	206895
2	186353
1	158964
